row_id,week_date,month,sku,category,region,channel,promo_type,discount_pct,baseline_units,actual_units_sold,selling_price,revenue,promo_cost,incremental_units,incremental_revenue,is_promo
5701,2023-08-14,8,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2413.2,4488,14.0,62832.0,26928.0,2074.81,14568.24,1
5702,2023-08-21,8,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2305.1,2957,18.0,53226.0,5914.0,651.9,7124.09,1
5703,2023-08-28,8,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2228.9,2228,20.0,44560.0,0,0,0,0
5704,2023-09-04,9,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2480.9,2480,20.0,49600.0,0,0,0,0
5705,2023-09-11,9,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2073.3,2073,20.0,41460.0,0,0,0,0
5706,2023-09-18,9,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2502.8,3371,18.0,60678.0,6742.0,868.24,10622.86,1
5707,2023-09-25,9,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2544.8,4334,14.0,60676.0,26004.0,1789.24,9780.78,1
5708,2023-10-02,10,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2630.3,2630,20.0,52600.0,0,0,0,0
5709,2023-10-09,10,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2276.8,2854,18.0,51372.0,5708.0,577.17,5835.32,1
5710,2023-10-16,10,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2251.9,2251,20.0,45020.0,0,0,0,0
5711,2023-10-23,10,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2105.3,2823,18.0,50814.0,5646.0,717.75,8708.91,1
5712,2023-10-30,10,Potato Chips 100g,Snacks,West India,Quick Commerce,Display + Discount,15,2369.6,4933,17.0,83861.0,14799.0,2563.37,36468.46,1
5713,2023-11-06,11,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,3280.8,3280,20.0,65600.0,0,0,0,0
5714,2023-11-13,11,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2720.3,5301,14.0,74214.0,31806.0,2580.74,19808.74,1
5715,2023-11-20,11,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2471.1,2471,20.0,49420.0,0,0,0,0
5716,2023-11-27,11,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2546.0,2546,20.0,50920.0,0,0,0,0
5717,2023-12-04,12,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,3585.0,3584,20.0,71680.0,0,0,0,0
5718,2023-12-11,12,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,3021.5,3021,20.0,60420.0,0,0,0,0
5719,2023-12-18,12,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,3417.1,3417,20.0,68340.0,0,0,0,0
5720,2023-12-25,12,Potato Chips 100g,Snacks,West India,Quick Commerce,BOGO (Buy One Get One),50,3471.5,8353,10.0,83530.0,83530.0,4881.48,14099.61,1
5721,2023-01-02,1,Potato Chips 100g,Snacks,West India,E-Commerce,Display + Discount,15,2058.9,4311,17.0,73287.0,12933.0,2252.15,32109.91,1
5722,2023-01-09,1,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2074.5,2074,20.0,41480.0,0,0,0,0
5723,2023-01-16,1,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,1582.1,2394,16.0,38304.0,9576.0,811.95,6662.98,1
5724,2023-01-23,1,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1888.7,1888,20.0,37760.0,0,0,0,0
5725,2023-01-30,1,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,1897.8,3098,16.0,49568.0,12392.0,1200.2,11611.96,1
5726,2023-02-06,2,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,2001.1,3113,16.0,49808.0,12452.0,1111.9,9785.94,1
5727,2023-02-13,2,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,2003.5,2988,16.0,47808.0,11952.0,984.5,7738.09,1
5728,2023-02-20,2,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,1523.5,2202,16.0,35232.0,8808.0,678.49,4761.8,1
5729,2023-02-27,2,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1987.1,1987,20.0,39740.0,0,0,0,0
5730,2023-03-06,3,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,1967.1,3496,14.0,48944.0,20976.0,1528.87,9601.36,1
5731,2023-03-13,3,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1885.9,1885,20.0,37700.0,0,0,0,0
5732,2023-03-20,3,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,2132.2,2458,18.0,44244.0,4916.0,325.75,1599.07,1
5733,2023-03-27,3,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,1954.8,2524,18.0,45432.0,5048.0,569.17,6335.43,1
5734,2023-04-03,4,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2207.2,2207,20.0,44140.0,0,0,0,0
5735,2023-04-10,4,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2281.7,2281,20.0,45620.0,0,0,0,0
5736,2023-04-17,4,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2292.2,2292,20.0,45840.0,0,0,0,0
5737,2023-04-24,4,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,2146.6,2760,18.0,49680.0,5520.0,613.4,6748.06,1
5738,2023-05-01,5,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2411.0,2410,20.0,48200.0,0,0,0,0
5739,2023-05-08,5,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1871.8,1871,20.0,37420.0,0,0,0,0
5740,2023-05-15,5,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2393.6,2393,20.0,47860.0,0,0,0,0
5741,2023-05-22,5,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2004.6,2004,20.0,40080.0,0,0,0,0
5742,2023-05-29,5,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2117.1,2117,20.0,42340.0,0,0,0,0
5743,2023-06-05,6,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,2172.4,3410,16.0,54560.0,13640.0,1237.62,11112.37,1
5744,2023-06-12,6,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2446.9,2446,20.0,48920.0,0,0,0,0
5745,2023-06-19,6,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,2236.0,3976,14.0,55664.0,23856.0,1739.99,10943.79,1
5746,2023-06-26,6,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,2204.3,2851,18.0,51318.0,5702.0,646.71,7232.26,1
5747,2023-07-03,7,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2466.7,2466,20.0,49320.0,0,0,0,0
5748,2023-07-10,7,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,2514.2,2909,18.0,52362.0,5818.0,394.79,2077.85,1
5749,2023-07-17,7,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2469.2,2469,20.0,49380.0,0,0,0,0
5750,2023-07-24,7,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2468.1,2468,20.0,49360.0,0,0,0,0
5751,2023-07-31,7,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,2125.5,3683,14.0,51562.0,22098.0,1557.49,9051.77,1
5752,2023-08-07,8,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2635.3,2635,20.0,52700.0,0,0,0,0
5753,2023-08-14,8,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2292.8,2292,20.0,45840.0,0,0,0,0
5754,2023-08-21,8,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,2394.0,4692,14.0,65688.0,28152.0,2298.03,17808.56,1
5755,2023-08-28,8,Potato Chips 100g,Snacks,West India,E-Commerce,Display + Discount,15,2309.3,4788,17.0,81396.0,14364.0,2478.7,35209.95,1
5756,2023-09-04,9,Potato Chips 100g,Snacks,West India,E-Commerce,BOGO (Buy One Get One),50,1894.2,4274,10.0,42740.0,42740.0,2379.8,4856.08,1
5757,2023-09-11,9,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,1827.3,3301,14.0,46214.0,19806.0,1473.68,9667.65,1
5758,2023-09-18,9,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1772.5,1772,20.0,35440.0,0,0,0,0
5759,2023-09-25,9,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,1939.0,1939,20.0,38780.0,0,0,0,0
5760,2023-10-02,10,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2204.2,2204,20.0,44080.0,0,0,0,0
5761,2023-10-09,10,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2336.6,2336,20.0,46720.0,0,0,0,0
5762,2023-10-16,10,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2299.1,2299,20.0,45980.0,0,0,0,0
5763,2023-10-23,10,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2119.3,2119,20.0,42380.0,0,0,0,0
5764,2023-10-30,10,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2100.1,2100,20.0,42000.0,0,0,0,0
5765,2023-11-06,11,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,2583.4,3858,16.0,61728.0,15432.0,1274.62,10060.41,1
5766,2023-11-13,11,Potato Chips 100g,Snacks,West India,E-Commerce,BOGO (Buy One Get One),50,2768.1,6583,10.0,65830.0,65830.0,3814.86,10467.23,1
5767,2023-11-20,11,Potato Chips 100g,Snacks,West India,E-Commerce,No Promotion,0,2337.3,2337,20.0,46740.0,0,0,0,0
5768,2023-11-27,11,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,2785.4,3666,18.0,65988.0,7332.0,880.63,10280.66,1
5769,2023-12-04,12,Potato Chips 100g,Snacks,West India,E-Commerce,Medium Discount (20%),20,2606.2,4290,16.0,68640.0,17160.0,1683.8,16515.97,1
5770,2023-12-11,12,Potato Chips 100g,Snacks,West India,E-Commerce,Light Discount (10%),10,3425.2,4182,18.0,75276.0,8364.0,756.77,6771.38,1
5771,2023-12-18,12,Potato Chips 100g,Snacks,West India,E-Commerce,Deep Discount (30%),30,3079.1,5890,14.0,82460.0,35340.0,2810.93,20878.57,1
5772,2023-12-25,12,Potato Chips 100g,Snacks,West India,E-Commerce,Display + Discount,15,3442.3,6183,17.0,105111.0,18549.0,2740.65,36264.01,1
5773,2023-01-02,1,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2121.1,2121,20.0,42420.0,0,0,0,0
5774,2023-01-09,1,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2212.8,2212,20.0,44240.0,0,0,0,0
5775,2023-01-16,1,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2203.9,2203,20.0,44060.0,0,0,0,0
5776,2023-01-23,1,Potato Chips 100g,Snacks,West India,Kirana,BOGO (Buy One Get One),50,2445.3,5784,10.0,57840.0,57840.0,3338.68,8933.58,1
5777,2023-01-30,1,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2015.0,3297,16.0,52752.0,13188.0,1282.01,12452.23,1
5778,2023-02-06,2,Potato Chips 100g,Snacks,West India,Kirana,BOGO (Buy One Get One),50,2121.7,4675,10.0,46750.0,46750.0,2553.31,4316.14,1
5779,2023-02-13,2,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2016.5,2016,20.0,40320.0,0,0,0,0
5780,2023-02-20,2,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,1923.2,1923,20.0,38460.0,0,0,0,0
5781,2023-02-27,2,Potato Chips 100g,Snacks,West India,Kirana,Deep Discount (30%),30,2191.8,3866,14.0,54124.0,23196.0,1674.22,10288.5,1
5782,2023-03-06,3,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,1991.8,1991,20.0,39820.0,0,0,0,0
5783,2023-03-13,3,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2527.9,2527,20.0,50540.0,0,0,0,0
5784,2023-03-20,3,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2458.3,3864,16.0,61824.0,15456.0,1405.71,12658.2,1
5785,2023-03-27,3,Potato Chips 100g,Snacks,West India,Kirana,Deep Discount (30%),30,2170.2,3711,14.0,51954.0,22266.0,1540.78,8549.57,1
5786,2023-04-03,4,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2628.2,2628,20.0,52560.0,0,0,0,0
5787,2023-04-10,4,Potato Chips 100g,Snacks,West India,Kirana,Light Discount (10%),10,2112.6,2838,18.0,51084.0,5676.0,725.38,8831.6,1
5788,2023-04-17,4,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2116.8,2116,20.0,42320.0,0,0,0,0
5789,2023-04-24,4,Potato Chips 100g,Snacks,West India,Kirana,Light Discount (10%),10,2506.8,2965,18.0,53370.0,5930.0,458.17,3233.39,1
5790,2023-05-01,5,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2778.9,2778,20.0,55560.0,0,0,0,0
5791,2023-05-08,5,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2855.6,4204,16.0,67264.0,16816.0,1348.4,10152.02,1
5792,2023-05-15,5,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2194.7,2194,20.0,43880.0,0,0,0,0
5793,2023-05-22,5,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2312.0,2311,20.0,46220.0,0,0,0,0
5794,2023-05-29,5,Potato Chips 100g,Snacks,West India,Kirana,Light Discount (10%),10,2895.1,3676,18.0,66168.0,7352.0,780.87,8265.35,1
5795,2023-06-05,6,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2898.0,2897,20.0,57940.0,0,0,0,0
5796,2023-06-12,6,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3078.4,3078,20.0,61560.0,0,0,0,0
5797,2023-06-19,6,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2559.9,3829,16.0,61264.0,15316.0,1269.15,10066.99,1
5798,2023-06-26,6,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2391.4,2391,20.0,47820.0,0,0,0,0
5799,2023-07-03,7,Potato Chips 100g,Snacks,West India,Kirana,Deep Discount (30%),30,2565.9,5112,14.0,71568.0,30672.0,2546.05,20249.06,1
5800,2023-07-10,7,Potato Chips 100g,Snacks,West India,Kirana,Display + Discount,15,2623.3,4742,17.0,80614.0,14226.0,2118.71,28148.17,1
5801,2023-07-17,7,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2473.2,2473,20.0,49460.0,0,0,0,0
5802,2023-07-24,7,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,3042.2,4941,16.0,79056.0,19764.0,1898.75,18211.06,1
5803,2023-07-31,7,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2788.1,2788,20.0,55760.0,0,0,0,0
5804,2023-08-07,8,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3050.7,3050,20.0,61000.0,0,0,0,0
5805,2023-08-14,8,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2836.0,4158,16.0,66528.0,16632.0,1321.96,9807.23,1
5806,2023-08-21,8,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3090.1,3090,20.0,61800.0,0,0,0,0
5807,2023-08-28,8,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3071.8,3071,20.0,61420.0,0,0,0,0
5808,2023-09-04,9,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2079.6,2079,20.0,41580.0,0,0,0,0
5809,2023-09-11,9,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2268.3,2268,20.0,45360.0,0,0,0,0
5810,2023-09-18,9,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2446.3,3815,16.0,61040.0,15260.0,1368.7,12114.0,1
5811,2023-09-25,9,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2055.9,2055,20.0,41100.0,0,0,0,0
5812,2023-10-02,10,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2573.9,2573,20.0,51460.0,0,0,0,0
5813,2023-10-09,10,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2246.0,2245,20.0,44900.0,0,0,0,0
5814,2023-10-16,10,Potato Chips 100g,Snacks,West India,Kirana,Light Discount (10%),10,2135.8,2804,18.0,50472.0,5608.0,668.22,7756.33,1
5815,2023-10-23,10,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2643.4,2643,20.0,52860.0,0,0,0,0
5816,2023-10-30,10,Potato Chips 100g,Snacks,West India,Kirana,Deep Discount (30%),30,2239.7,4033,14.0,56462.0,24198.0,1793.29,11667.83,1
5817,2023-11-06,11,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3330.9,3330,20.0,66600.0,0,0,0,0
5818,2023-11-13,11,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,2695.8,2695,20.0,53900.0,0,0,0,0
5819,2023-11-20,11,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3061.4,3061,20.0,61220.0,0,0,0,0
5820,2023-11-27,11,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,2737.0,4332,16.0,69312.0,17328.0,1595.0,14571.93,1
5821,2023-12-04,12,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3240.8,3240,20.0,64800.0,0,0,0,0
5822,2023-12-11,12,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3382.3,3382,20.0,67640.0,0,0,0,0
5823,2023-12-18,12,Potato Chips 100g,Snacks,West India,Kirana,No Promotion,0,3756.8,3756,20.0,75120.0,0,0,0,0
5824,2023-12-25,12,Potato Chips 100g,Snacks,West India,Kirana,Medium Discount (20%),20,3188.6,5311,16.0,84976.0,21244.0,2122.43,21204.65,1
5825,2023-01-02,1,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,2568.7,2568,15.0,38520.0,0,0,0,0
5826,2023-01-09,1,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,2639.9,3485,13.5,47047.5,5227.5,845.12,7449.27,1
5827,2023-01-16,1,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,2597.9,2597,15.0,38955.0,0,0,0,0
5828,2023-01-23,1,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3139.1,3139,15.0,47085.0,0,0,0,0
5829,2023-01-30,1,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,2961.6,3794,13.5,51219.0,5691.0,832.4,6794.94,1
5830,2023-02-06,2,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3006.7,3006,15.0,45090.0,0,0,0,0
5831,2023-02-13,2,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Display + Discount,15,2463.4,4595,12.75,58586.25,10338.75,2131.61,21635.37,1
5832,2023-02-20,2,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Deep Discount (30%),30,2715.7,5295,10.5,55597.5,23827.5,2579.28,14861.68,1
5833,2023-02-27,2,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,2624.3,3088,13.5,41688.0,4632.0,463.7,2323.57,1
5834,2023-03-06,3,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Display + Discount,15,2985.8,5973,12.75,76155.75,13439.25,2987.22,31369.11,1
5835,2023-03-13,3,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,2992.1,2992,15.0,44880.0,0,0,0,0
5836,2023-03-20,3,Chocolate Bar 50g,Confectionery,North India,Modern Trade,BOGO (Buy One Get One),50,2851.2,6071,7.5,45532.5,45532.5,3219.79,2764.33,1
5837,2023-03-27,3,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Deep Discount (30%),30,3022.3,5198,10.5,54579.0,23391.0,2175.66,9243.95,1
5838,2023-04-03,4,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3357.4,3357,15.0,50355.0,0,0,0,0
5839,2023-04-10,4,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3011.1,3011,15.0,45165.0,0,0,0,0
5840,2023-04-17,4,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Deep Discount (30%),30,3711.4,7111,10.5,74665.5,31999.5,3399.58,18994.25,1
5841,2023-04-24,4,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,3670.0,4726,13.5,63801.0,7089.0,1056.02,8751.29,1
5842,2023-05-01,5,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Display + Discount,15,3183.5,6132,12.75,78183.0,13797.0,2948.48,30430.14,1
5843,2023-05-08,5,Chocolate Bar 50g,Confectionery,North India,Modern Trade,BOGO (Buy One Get One),50,3384.3,7656,7.5,57420.0,57420.0,4271.66,6654.96,1
5844,2023-05-15,5,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,3807.9,4670,13.5,63045.0,7005.0,862.09,5926.38,1
5845,2023-05-22,5,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Medium Discount (20%),20,3326.0,4843,12.0,58116.0,14529.0,1517.04,8226.57,1
5846,2023-05-29,5,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3914.2,3914,15.0,58710.0,0,0,0,0
5847,2023-06-05,6,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,3659.0,4530,13.5,61155.0,6795.0,871.03,6270.49,1
5848,2023-06-12,6,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Deep Discount (30%),30,3965.9,6891,10.5,72355.5,31009.5,2925.1,12866.96,1
5849,2023-06-19,6,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,4255.0,4255,15.0,63825.0,0,0,0,0
5850,2023-06-26,6,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,4217.3,5361,13.5,72373.5,8041.5,1143.68,9113.64,1
5851,2023-07-03,7,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3731.3,3731,15.0,55965.0,0,0,0,0
5852,2023-07-10,7,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Light Discount (10%),10,4343.2,5019,13.5,67756.5,7528.5,675.78,2608.17,1
5853,2023-07-17,7,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3949.2,3949,15.0,59235.0,0,0,0,0
5854,2023-07-24,7,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Medium Discount (20%),20,3837.8,5590,12.0,67080.0,16770.0,1752.17,9512.57,1
5855,2023-07-31,7,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3964.6,3964,15.0,59460.0,0,0,0,0
5856,2023-08-07,8,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Medium Discount (20%),20,3306.3,4736,12.0,56832.0,14208.0,1429.7,7237.54,1
5857,2023-08-14,8,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3621.5,3621,15.0,54315.0,0,0,0,0
5858,2023-08-21,8,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Medium Discount (20%),20,3965.6,5924,12.0,71088.0,17772.0,1958.43,11604.47,1
5859,2023-08-28,8,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,4197.7,4197,15.0,62955.0,0,0,0,0
5860,2023-09-04,9,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Deep Discount (30%),30,2971.2,5878,10.5,61719.0,26451.0,2906.79,17150.78,1
5861,2023-09-11,9,Chocolate Bar 50g,Confectionery,North India,Modern Trade,Medium Discount (20%),20,3287.2,5259,12.0,63108.0,15777.0,1971.79,13799.81,1
5862,2023-09-18,9,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3604.6,3604,15.0,54060.0,0,0,0,0
5863,2023-09-25,9,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,2843.8,2843,15.0,42645.0,0,0,0,0
5864,2023-10-02,10,Chocolate Bar 50g,Confectionery,North India,Modern Trade,BOGO (Buy One Get One),50,3092.6,6979,7.5,52342.5,52342.5,3886.43,5954.02,1
5865,2023-10-09,10,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3737.7,3737,15.0,56055.0,0,0,0,0
5866,2023-10-16,10,Chocolate Bar 50g,Confectionery,North India,Modern Trade,BOGO (Buy One Get One),50,3176.9,7609,7.5,57067.5,57067.5,4432.13,9414.45,1
5867,2023-10-23,10,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3161.3,3161,15.0,47415.0,0,0,0,0
5868,2023-10-30,10,Chocolate Bar 50g,Confectionery,North India,Modern Trade,No Promotion,0,3425.6,3425,15.0,51375.0,0,0,0,0
